3,10,1743,2669,31,39,1,0,-1
3,16,3423,1981,52,38,1,0,-1
3,12,3776,3027,59,39,1,0,-1
3,13,4570,2871,36,43,1,0,-1
3,14,4227,2300,57,36,1,0,-1
3,15,4958,2082,57,40,1,0,-1
3,18,1752,1145,30,50,1,0,-1
3,9,2890,2616,55,33,1,0,-1
3,11,2280,3043,31,34,1,0,-1
3,21,2268,1031,44,37,1,0,-1
3,35,3645,924,31,56,1,0,-1
3,20,2658,763,35,45,1,0,-1
3,1,455,506,49,35,1,0,-1
3,29,1885,260,51,30,1,0,-1
3,22,1105,712,44,48,1,0,-1
3,24,1944,94,25,68,1,0,-1
3,25,3579,1106,39,22,1,0,-1
3,26,2290,296,37,46,1,0,-1
3,23,3788,939,56,22,1,0,-1
3,28,2953,209,45,27,1,0,-1
3,36,1712,1113,45,39,1,0,-1
3,30,3168,530,54,31,1,0,-1
3,31,3873,2935,24,40,1,0,-1
3,32,3900,233,58,41,1,0,-1
3,33,5020,159,80,31,1,0,-1
3,34,4489,733,49,49,1,0,-1
3,27,3590,1142,50,21,1,0,-1
4,19,2608,2253,48,28,1,0,-1
4,2,240,1738,60,44,1,0,-1
4,3,979,1675,70,25,1,0,-1
4,4,2127,1660,25,47,1,0,-1
4,5,2686,1929,42,46,1,0,-1
4,6,4987,1132,57,49,1,0,-1
4,7,4275,1576,33,48,1,0,-1
4,8,2526,2298,53,38,1,0,-1
4,16,3423,1980,52,38,1,0,-1
4,10,1744,2669,31,39,1,0,-1
4,11,2279,3043,31,34,1,0,-1
4,12,3778,3028,59,39,1,0,-1
4,13,4570,2871,36,43,1,0,-1
4,14,4227,2301,57,36,1,0,-1
4,15,4957,2082,57,40,1,0,-1
4,17,338,1561,39,42,1,0,-1
4,9,2890,2615,55,33,1,0,-1
4,18,1752,1145,30,50,1,0,-1
4,28,2954,209,45,27,1,0,-1
4,20,2658,763,35,45,1,0,-1
4,29,1882,260,54,31,1,0,-1
4,22,1105,712,44,48,1,0,-1
4,23,3788,939,56,22,1,0,-1
4,24,1943,94,25,68,1,0,-1
4,25,3577,1105,41,23,1,0,-1
4,26,2289,296,37,46,1,0,-1
4,27,3590,1143,52,22,1,0,-1
4,1,455,504,49,35,1,0,-1
4,36,1712,1112,45,39,1,0,-1
4,30,3169,529,54,31,1,0,-1
4,31,3873,2935,24,40,1,0,-1
4,32,3899,233,58,41,1,0,-1
4,33,5023,159,80,31,1,0,-1
4,34,4489,731,49,49,1,0,-1
4,35,3644,923,31,56,1,0,-1
4,21,2269,1032,44,37,1,0,-1
5,2,241,1738,57,42,1,0,-1
5,3,976,1676,70,25,1,0,-1
5,4,2127,1661,25,47,1,0,-1
5,5,2685,1929,42,46,1,0,-1
5,6,4988,1131,57,49,1,0,-1
5,7,4274,1576,33,48,1,0,-1
5,19,2608,2252,48,28,1,0,-1
5,11,2280,3043,31,34,1,0,-1
5,9,2890,2615,55,33,1,0,-1
5,10,1743,2669,31,39,1,0,-1
5,12,3778,3027,59,39,1,0,-1
5,13,4569,2872,36,43,1,0,-1
5,14,4227,2301,57,36,1,0,-1
5,15,4957,2081,57,40,1,0,-1
5,17,338,1559,39,42,1,0,-1
5,8,2526,2299,53,38,1,0,-1
5,18,1751,1144,30,50,1,0,-1
5,16,3423,1980,52,38,1,0,-1
5,20,2657,763,35,45,1,0,-1
5,1,456,505,49,35,1,0,-1
5,29,1882,261,54,31,1,0,-1
5,22,1105,713,44,48,1,0,-1
5,23,3788,939,56,22,1,0,-1
5,24,1943,94,25,68,1,0,-1
5,25,3577,1106,41,23,1,0,-1
5,26,2289,295,37,46,1,0,-1
5,27,3589,1142,52,22,1,0,-1
5,21,2268,1032,44,37,1,0,-1
5,36,1710,1110,45,39,1,0,-1
5,30,3169,529,54,31,1,0,-1
5,31,3873,2935,24,40,1,0,-1
5,32,3899,233,58,41,1,0,-1
5,33,5024,160,80,31,1,0,-1
5,34,4490,732,49,49,1,0,-1
5,35,3645,922,31,56,1,0,-1
5,28,2954,210,45,27,1,0,-1
6,17,337,1559,39,42,1,0,-1
6,2,240,1738,57,42,1,0,-1
6,3,972,1675,74,26,1,0,-1
6,4,2127,1660,25,47,1,0,-1
6,5,2686,1929,42,46,1,0,-1
6,6,4989,1132,57,49,1,0,-1
6,7,4274,1576,33,48,1,0,-1
6,19,2608,2252,48,28,1,0,-1
6,11,2280,3043,31,34,1,0,-1
6,9,2890,2616,55,33,1,0,-1
6,10,1743,2669,31,39,1,0,-1
6,12,3780,3028,59,39,1,0,-1
6,13,4569,2872,36,43,1,0,-1
6,14,4226,2300,57,36,1,0,-1
6,15,4957,2082,57,40,1,0,-1
6,18,1751,1144,30,50,1,0,-1
6,8,2527,2298,53,38,1,0,-1
6,16,3424,1981,52,38,1,0,-1
6,21,2268,1031,44,37,1,0,-1
6,35,3644,921,31,56,1,0,-1
6,20,2658,760,37,47,1,0,-1
6,1,456,504,49,35,1,0,-1
6,29,1886,262,51,30,1,0,-1
6,22,1107,713,44,48,1,0,-1
6,23,3789,939,56,22,1,0,-1
6,25,3577,1106,41,23,1,0,-1
6,26,2289,295,37,46,1,0,-1
6,24,1943,95,25,68,1,0,-1
6,28,2954,209,45,27,1,0,-1
6,36,1710,1112,45,39,1,0,-1
6,30,3168,528,54,31,1,0,-1
6,31,3873,2935,24,40,1,0,-1
6,32,3899,233,58,41,1,0,-1
6,33,5028,160,80,31,1,0,-1
6,34,4489,730,49,49,1,0,-1
6,27,3587,1142,52,22,1,0,-1
7,7,4274,1576,33,48,1,0,-1
7,2,240,1737,57,42,1,0,-1
7,3,971,1674,74,26,1,0,-1
7,4,2127,1659,26,49,1,0,-1
7,5,2685,1929,42,46,1,0,-1
7,6,4989,1131,57,49,1,0,-1
7,8,2527,2299,53,38,1,0,-1
7,17,336,1558,39,42,1,0,-1
7,10,1743,2669,31,39,1,0,-1
7,11,2280,3044,31,34,1,0,-1
7,12,3781,3028,59,39,1,0,-1
7,13,4571,2871,36,43,1,0,-1
7,14,4226,2301,57,36,1,0,-1
7,15,4957,2081,57,40,1,0,-1
7,16,3425,1980,52,38,1,0,-1
7,9,2890,2615,55,33,1,0,-1
7,18,1751,1143,30,50,1,0,-1
7,19,2608,2252,48,28,1,0,-1
7,20,2658,760,37,47,1,0,-1
7,29,1885,261,51,30,1,0,-1
7,22,1107,714,42,46,1,0,-1
7,23,3790,941,56,22,1,0,-1
7,24,1944,93,25,68,1,0,-1
7,25,3577,1105,41,23,1,0,-1
7,26,2290,295,37,46,1,0,-1
7,27,3587,1142,52,22,1,0,-1
7,28,2954,208,45,27,1,0,-1
7,1,456,505,49,35,1,0,-1
7,36,1709,1112,45,39,1,0,-1
7,30,3168,527,54,31,1,0,-1
7,31,3873,2935,24,40,1,0,-1
7,32,3899,233,58,41,1,0,-1
7,33,5030,161,80,31,1,0,-1
7,34,4489,731,49,49,1,0,-1
7,35,3645,920,31,56,1,0,-1
7,21,2269,1032,44,37,1,0,-1
8,2,241,1737,54,40,1,0,-1
8,3,969,1673,77,28,1,0,-1
8,4,2125,1658,26,49,1,0,-1
8,5,2685,1928,42,46,1,0,-1
8,6,4989,1130,57,49,1,0,-1
8,7,4275,1575,33,48,1,0,-1
8,19,2609,2253,48,28,1,0,-1
8,11,2281,3044,31,34,1,0,-1
8,9,2890,2615,55,33,1,0,-1
8,10,1743,2670,31,39,1,0,-1
8,12,3784,3029,59,39,1,0,-1
8,13,4571,2871,36,43,1,0,-1
8,14,4226,2301,57,36,1,0,-1
8,15,4957,2081,57,40,1,0,-1
8,17,337,1558,37,40,1,0,-1
8,8,2526,2299,53,38,1,0,-1
8,18,1751,1142,30,50,1,0,-1
8,16,3425,1981,52,38,1,0,-1
8,20,2657,759,37,47,1,0,-1
8,1,455,504,49,35,1,0,-1
8,29,1886,262,51,30,1,0,-1
8,22,1107,714,42,46,1,0,-1
8,23,3791,941,56,22,1,0,-1
8,24,1943,92,25,68,1,0,-1
8,25,3578,1105,41,23,1,0,-1
8,26,2290,294,37,46,1,0,-1
8,27,3586,1141,52,22,1,0,-1
8,21,2269,1031,44,37,1,0,-1
8,36,1707,1112,45,39,1,0,-1
8,30,3170,527,54,31,1,0,-1
8,31,3874,2933,24,40,1,0,-1
8,32,3898,232,58,41,1,0,-1
8,33,5033,160,80,31,1,0,-1
8,34,4488,731,49,49,1,0,-1
8,35,3645,919,31,56,1,0,-1
8,28,2954,209,45,27,1,0,-1
9,17,338,1558,37,40,1,0,-1
9,2,240,1738,54,40,1,0,-1
9,3,968,1671,77,28,1,0,-1
9,4,2125,1660,26,49,1,0,-1
9,5,2685,1930,42,46,1,0,-1
9,6,4990,1129,57,49,1,0,-1
9,7,4274,1575,33,48,1,0,-1
9,19,2610,2252,48,28,1,0,-1
9,11,2281,3043,31,34,1,0,-1
9,9,2890,2615,55,33,1,0,-1
9,10,1743,2669,31,39,1,0,-1
9,12,3785,3028,59,39,1,0,-1
9,13,4570,2871,36,43,1,0,-1
9,14,4226,2300,57,36,1,0,-1
9,15,4956,2081,57,40,1,0,-1
9,18,1751,1143,30,50,1,0,-1
9,8,2526,2298,53,38,1,0,-1
9,16,3424,1980,52,38,1,0,-1
9,21,2268,1031,44,37,1,0,-1
9,35,3645,916,31,56,1,0,-1
9,20,2657,759,37,47,1,0,-1
9,1,456,504,49,35,1,0,-1
9,29,1885,261,51,30,1,0,-1
9,22,1107,712,42,46,1,0,-1
9,23,3792,940,56,22,1,0,-1
9,25,3578,1104,41,23,1,0,-1
9,26,2289,294,37,46,1,0,-1
9,24,1943,93,25,68,1,0,-1
9,28,2954,209,45,27,1,0,-1
9,36,1707,1113,43,37,1,0,-1
9,30,3167,527,57,33,1,0,-1
9,31,3874,2934,24,40,1,0,-1
9,32,3898,232,58,41,1,0,-1
9,33,5034,160,80,31,1,0,-1
9,34,4490,730,49,49,1,0,-1
9,27,3587,1142,52,22,1,0,-1
10,7,4275,1575,33,48,1,0,-1
10,2,240,1737,54,40,1,0,-1
10,3,966,1670,77,28,1,0,-1
10,4,2125,1660,26,49,1,0,-1
10,5,2685,1929,42,46,1,0,-1
10,6,4990,1130,57,49,1,0,-1
10,19,2610,2253,48,28,1,0,-1
10,17,338,1557,37,40,1,0,-1
10,9,2890,2615,55,33,1,0,-1
10,10,1743,2669,31,39,1,0,-1
10,11,2280,3044,31,34,1,0,-1
10,12,3788,3027,59,39,1,0,-1
10,13,4570,2871,36,43,1,0,-1
10,14,4226,2300,57,36,1,0,-1
10,15,4958,2081,57,40,1,0,-1
10,8,2528,2300,50,36,1,0,-1
10,18,1753,1141,30,50,1,0,-1
10,16,3425,1979,52,38,1,0,-1
10,20,2659,756,37,47,1,0,-1
10,1,456,503,49,35,1,0,-1
10,29,1883,260,54,31,1,0,-1
10,22,1107,712,42,46,1,0,-1
10,23,3795,941,56,22,1,0,-1
10,24,1943,92,24,65,1,0,-1
10,25,3579,1104,41,23,1,0,-1
10,26,2290,294,37,46,1,0,-1
10,27,3587,1142,50,21,1,0,-1
10,21,2268,1032,44,37,1,0,-1
10,36,1708,1114,43,37,1,0,-1
10,30,3168,527,57,33,1,0,-1
10,31,3874,2933,24,40,1,0,-1
10,32,3899,232,58,41,1,0,-1
10,33,5038,160,80,31,1,0,-1
10,34,4488,730,49,49,1,0,-1
10,35,3645,915,31,56,1,0,-1
10,28,2954,209,45,27,1,0,-1
11,2,240,1736,54,40,1,0,-1
11,3,966,1670,77,28,1,0,-1
11,5,2684,1930,42,46,1,0,-1
11,6,4991,1129,57,49,1,0,-1
11,7,4276,1575,33,48,1,0,-1
11,19,2610,2252,48,28,1,0,-1
11,8,2529,2299,50,36,1,0,-1
11,11,2279,3044,31,34,1,0,-1
11,10,1742,2669,31,39,1,0,-1
11,17,338,1557,37,40,1,0,-1
11,12,3789,3027,59,39,1,0,-1
11,13,4570,2872,36,43,1,0,-1
11,14,4227,2300,57,36,1,0,-1
11,15,4957,2081,57,40,1,0,-1
11,16,3425,1979,52,38,1,0,-1
11,9,2890,2615,55,33,1,0,-1
11,18,1752,1138,30,50,1,0,-1
11,4,2125,1660,26,49,1,0,-1
11,20,2658,756,37,47,1,0,-1
11,1,456,504,49,35,1,0,-1
11,29,1884,260,54,31,1,0,-1
11,22,1106,713,44,48,1,0,-1
11,23,3795,941,53,21,1,0,-1
11,24,1945,93,23,62,1,0,-1
11,25,3579,1104,41,23,1,0,-1
11,26,2291,293,37,46,1,0,-1
11,27,3586,1142,50,21,1,0,-1
11,21,2269,1031,44,37,1,0,-1
11,36,1706,1112,45,39,1,0,-1
11,30,3168,527,57,33,1,0,-1
11,31,3873,2934,24,40,1,0,-1
11,32,3898,232,58,41,1,0,-1
11,33,5040,160,80,31,1,0,-1
11,34,4488,730,49,49,1,0,-1
11,35,3647,915,31,56,1,0,-1
11,28,2954,208,45,27,1,0,-1
12,17,338,1557,37,40,1,0,-1
12,2,241,1735,54,40,1,0,-1
12,3,966,1669,77,28,1,0,-1
12,4,2125,1660,26,49,1,0,-1
12,5,2685,1929,42,46,1,0,-1
12,6,4991,1129,57,49,1,0,-1
12,7,4276,1576,31,46,1,0,-1
12,19,2611,2251,48,28,1,0,-1
12,11,2281,3043,31,34,1,0,-1
12,9,2890,2615,55,33,1,0,-1
12,10,1743,2669,31,39,1,0,-1
12,12,3792,3025,59,39,1,0,-1
12,13,4572,2872,34,41,1,0,-1
12,14,4226,2300,57,36,1,0,-1
12,15,4957,2081,57,40,1,0,-1
12,18,1753,1137,30,50,1,0,-1
12,8,2526,2299,53,38,1,0,-1
12,16,3424,1979,52,38,1,0,-1
12,21,2269,1031,44,37,1,0,-1
12,35,3647,914,31,56,1,0,-1
12,1,454,504,49,35,1,0,-1
12,29,1885,261,54,31,1,0,-1
12,22,1108,714,42,46,1,0,-1
12,23,3798,943,51,20,1,0,-1
12,24,1944,93,23,62,1,0,-1
12,25,3578,1104,41,23,1,0,-1
12,26,2291,292,37,46,1,0,-1
12,20,2658,755,37,47,1,0,-1
12,28,2954,209,45,27,1,0,-1
12,36,1703,1113,45,39,1,0,-1
12,30,3168,527,57,33,1,0,-1
12,31,3873,2933,24,40,1,0,-1
12,32,3898,231,58,41,1,0,-1
12,33,5044,159,80,31,1,0,-1
12,34,4486,728,49,49,1,0,-1
12,27,3586,1140,50,21,1,0,-1
13,2,233,1735,57,37,1,0,-1
13,3,964,1670,77,28,1,0,-1
13,4,2126,1660,26,49,1,0,-1
13,5,2685,1930,42,46,1,0,-1
13,6,4991,1128,57,49,1,0,-1
13,7,4275,1576,31,46,1,0,-1
13,19,2611,2251,48,28,1,0,-1
13,11,2281,3044,31,34,1,0,-1
13,9,2890,2615,55,33,1,0,-1
13,10,1743,2669,31,39,1,0,-1
13,12,3793,3024,59,39,1,0,-1
13,13,4571,2873,34,41,1,0,-1
13,14,4225,2300,57,36,1,0,-1
13,15,4958,2081,57,40,1,0,-1
13,17,337,1555,37,40,1,0,-1
13,8,2526,2299,54,38,1,0,-1
13,16,3425,1979,52,38,1,0,-1
13,18,1754,1138,30,46,1,0,-1
13,20,2659,754,37,47,1,0,-1
13,21,2269,1031,44,37,1,0,-1
13,1,454,504,49,35,1,0,-1
13,29,1884,259,54,31,1,0,-1
13,22,1107,713,42,43,1,0,-1
13,23,3798,942,48,19,1,0,-1
13,25,3578,1104,41,23,1,0,-1
13,26,2290,292,37,46,1,0,-1
13,27,3584,1140,50,21,1,0,-1
13,24,1945,91,23,62,1,0,-1
13,36,1694,1114,51,39,1,0,-1
13,30,3167,527,57,33,1,0,-1
13,31,3874,2934,23,38,1,0,-1
13,32,3899,232,58,41,1,0,-1
13,33,5047,161,80,31,1,0,-1
13,34,4486,729,49,49,1,0,-1
13,35,3647,912,31,56,1,0,-1
13,28,2953,208,45,27,1,0,-1
14,19,2612,2251,48,28,1,0,-1
14,2,238,1736,57,37,1,0,-1
14,3,964,1670,77,28,1,0,-1
14,4,2125,1660,25,47,1,0,-1
14,5,2684,1928,42,46,1,0,-1
14,6,4991,1127,57,49,1,0,-1
14,7,4275,1575,31,46,1,0,-1
14,8,2526,2300,54,38,1,0,-1
14,17,336,1555,37,40,1,0,-1
14,10,1742,2668,31,39,1,0,-1
14,11,2280,3043,31,34,1,0,-1
14,12,3795,3024,59,39,1,0,-1
14,13,4571,2872,34,41,1,0,-1
14,14,4225,2300,57,36,1,0,-1
14,15,4957,2080,57,40,1,0,-1
14,16,3425,1980,52,38,1,0,-1
14,9,2890,2615,55,33,1,0,-1
14,18,1753,1139,30,46,1,0,-1
14,28,2954,208,45,27,1,0,-1
14,20,2661,754,35,45,1,0,-1
14,29,1883,260,54,31,1,0,-1
14,22,1107,714,42,43,1,0,-1
14,23,3798,942,48,19,1,0,-1
14,24,1945,92,23,62,1,0,-1
14,25,3579,1105,41,23,1,0,-1
14,26,2291,292,37,46,1,0,-1
14,27,3583,1140,50,21,1,0,-1
14,1,455,504,49,35,1,0,-1
14,36,1696,1114,51,39,1,0,-1
14,30,3167,526,57,33,1,0,-1
14,31,3874,2933,23,38,1,0,-1
14,32,3899,231,58,41,1,0,-1
14,33,5050,160,80,31,1,0,-1
14,34,4485,728,49,49,1,0,-1
14,35,3646,911,31,56,1,0,-1
14,21,2268,1031,44,37,1,0,-1
15,3,961,1668,81,29,1,0,-1
15,4,2126,1660,25,47,1,0,-1
15,5,2685,1929,42,46,1,0,-1
15,6,4992,1127,57,49,1,0,-1
15,7,4276,1576,31,46,1,0,-1
15,19,2612,2251,48,28,1,0,-1
15,8,2526,2300,54,38,1,0,-1
15,12,3796,3023,59,39,1,0,-1
15,10,1743,2669,31,39,1,0,-1
15,11,2281,3044,31,34,1,0,-1
15,13,4571,2873,34,41,1,0,-1
15,14,4225,2300,57,36,1,0,-1
15,15,4958,2080,57,40,1,0,-1
15,16,3425,1980,52,38,1,0,-1
15,2,237,1735,57,37,1,0,-1
15,9,2891,2616,55,33,1,0,-1
15,17,337,1555,37,40,1,0,-1
15,18,1754,1139,29,44,1,0,-1
15,1,454,505,49,35,1,0,-1
15,21,2268,1031,44,37,1,0,-1
15,29,1883,259,54,31,1,0,-1
15,22,1107,713,42,43,1,0,-1
15,23,3801,943,49,25,1,0,-1
15,24,1945,90,23,62,1,0,-1
15,26,2291,293,37,46,1,0,-1
15,27,3582,1140,50,21,1,0,-1
15,28,2954,208,45,27,1,0,-1
15,25,3580,1105,39,22,1,0,-1
15,30,3167,527,57,33,1,0,-1
15,31,3875,2933,23,38,1,0,-1
15,32,3898,230,58,41,1,0,-1
15,33,5052,160,80,31,1,0,-1
15,34,4485,728,49,49,1,0,-1
15,35,3646,911,31,56,1,0,-1
15,20,2660,754,35,45,1,0,-1
15,36,1696,1114,51,39,1,0,-1
16,19,2611,2251,48,28,1,0,-1
16,2,236,1734,57,37,1,0,-1
16,3,958,1668,81,29,1,0,-1
16,4,2126,1660,25,47,1,0,-1
16,5,2684,1930,42,46,1,0,-1
16,6,4992,1127,57,49,1,0,-1
16,7,4276,1575,31,46,1,0,-1
16,8,2526,2300,54,38,1,0,-1
16,17,335,1555,37,40,1,0,-1
16,10,1742,2668,31,39,1,0,-1
16,11,2280,3044,31,34,1,0,-1
16,12,3798,3022,59,39,1,0,-1
16,13,4570,2873,34,41,1,0,-1
16,14,4227,2301,57,36,1,0,-1
16,15,4957,2081,57,40,1,0,-1
16,16,3425,1980,52,38,1,0,-1
16,9,2889,2616,55,33,1,0,-1
16,18,1755,1137,29,44,1,0,-1
16,1,454,504,49,35,1,0,-1
16,20,2660,754,35,45,1,0,-1
16,21,2268,1031,44,37,1,0,-1
16,29,1882,260,54,31,1,0,-1
16,22,1108,714,42,43,1,0,-1
16,23,3801,943,49,25,1,0,-1
16,25,3579,1105,39,22,1,0,-1
16,26,2290,293,37,46,1,0,-1
16,27,3582,1141,50,21,1,0,-1
16,24,1945,90,23,62,1,0,-1
16,36,1694,1115,51,39,1,0,-1
16,30,3168,527,57,33,1,0,-1
16,31,3873,2933,23,38,1,0,-1
16,32,3899,230,58,41,1,0,-1
16,33,5054,160,80,31,1,0,-1
16,34,4486,728,49,49,1,0,-1
16,35,3646,911,31,56,1,0,-1
16,28,2954,210,43,26,1,0,-1
17,19,2611,2251,48,28,1,0,-1
17,2,236,1734,57,37,1,0,-1
17,3,960,1668,81,29,1,0,-1
17,4,2126,1660,25,47,1,0,-1
17,5,2685,1930,42,46,1,0,-1
17,6,4991,1126,57,49,1,0,-1
17,7,4276,1576,31,46,1,0,-1
17,8,2525,2300,54,38,1,0,-1
17,16,3425,1980,52,38,1,0,-1
17,10,1743,2668,31,39,1,0,-1
17,11,2281,3043,31,34,1,0,-1
17,12,3798,3021,62,41,1,0,-1
17,13,4570,2874,34,41,1,0,-1
17,14,4225,2302,57,36,1,0,-1
17,15,4959,2080,57,40,1,0,-1
17,17,335,1553,37,40,1,0,-1
17,9,2892,2616,52,31,1,0,-1
17,18,1753,1138,29,44,1,0,-1
17,21,2269,1031,44,37,1,0,-1
17,20,2661,754,35,45,1,0,-1
17,29,1882,259,54,31,1,0,-1
17,22,1108,713,42,43,1,0,-1
17,23,3804,944,49,25,1,0,-1
17,24,1945,90,23,62,1,0,-1
17,25,3578,1104,41,23,1,0,-1
17,26,2289,293,37,46,1,0,-1
17,27,3581,1141,50,21,1,0,-1
17,1,454,504,49,35,1,0,-1
17,36,1692,1124,46,27,1,0,-1
17,30,3168,527,57,33,1,0,-1
17,31,3874,2935,23,38,1,0,-1
17,32,3899,230,58,41,1,0,-1
17,33,5056,160,80,31,1,0,-1
17,34,4486,729,49,49,1,0,-1
17,35,3647,909,31,56,1,0,-1
17,28,2954,208,45,27,1,0,-1
18,2,235,1733,57,37,1,0,-1
18,3,958,1668,81,29,1,0,-1
18,4,2126,1660,25,47,1,0,-1
18,5,2684,1931,42,46,1,0,-1
18,6,4992,1126,57,49,1,0,-1
18,7,4277,1575,31,46,1,0,-1
18,19,2613,2250,48,28,1,0,-1
18,11,2279,3044,31,34,1,0,-1
18,9,2891,2616,52,31,1,0,-1
18,10,1742,2667,31,39,1,0,-1
18,12,3799,3020,62,41,1,0,-1
18,13,4570,2874,34,41,1,0,-1
18,14,4227,2302,54,34,1,0,-1
18,15,4959,2080,57,40,1,0,-1
18,17,336,1552,37,40,1,0,-1
18,8,2526,2300,54,38,1,0,-1
18,18,1754,1136,29,44,1,0,-1
18,16,3425,1979,52,38,1,0,-1
18,20,2661,753,35,45,1,0,-1
18,1,455,504,49,35,1,0,-1
18,29,1883,259,54,31,1,0,-1
18,22,1109,715,42,43,1,0,-1
18,23,3804,943,49,25,1,0,-1
18,24,1945,90,23,62,1,0,-1
18,25,3578,1104,41,23,1,0,-1
18,26,2290,292,37,46,1,0,-1
18,27,3581,1140,50,21,1,0,-1
18,21,2269,1031,44,37,1,0,-1
18,36,1692,1125,46,27,1,0,-1
18,30,3168,526,57,33,1,0,-1
18,31,3874,2934,23,38,1,0,-1
18,32,3899,231,58,41,1,0,-1
18,33,5060,160,80,31,1,0,-1
18,34,4484,727,49,49,1,0,-1
18,35,3646,909,31,56,1,0,-1
18,28,2954,208,45,27,1,0,-1
19,17,335,1553,37,40,1,0,-1
19,2,234,1733,57,37,1,0,-1
19,3,958,1667,81,29,1,0,-1
19,4,2126,1660,25,47,1,0,-1
19,5,2684,1931,42,46,1,0,-1
19,6,4991,1126,57,49,1,0,-1
19,7,4275,1576,31,46,1,0,-1
19,19,2613,2251,48,28,1,0,-1
19,11,2281,3044,31,34,1,0,-1
19,9,2891,2617,52,31,1,0,-1
19,10,1743,2667,31,39,1,0,-1
19,12,3800,3020,62,41,1,0,-1
19,13,4570,2874,34,41,1,0,-1
19,14,4227,2302,54,34,1,0,-1
19,15,4958,2081,57,40,1,0,-1
19,18,1753,1137,29,44,1,0,-1
19,8,2525,2300,54,38,1,0,-1
19,16,3425,1978,52,38,1,0,-1
19,21,2269,1032,44,37,1,0,-1
19,35,3647,907,31,56,1,0,-1
19,20,2661,754,35,45,1,0,-1
19,1,455,504,49,35,1,0,-1
19,29,1883,259,54,31,1,0,-1
19,22,1109,714,42,43,1,0,-1
19,23,3803,943,49,25,1,0,-1
19,25,3579,1105,41,23,1,0,-1
19,26,2289,293,37,46,1,0,-1
19,24,1945,89,23,62,1,0,-1
19,28,2953,208,45,27,1,0,-1
19,36,1692,1127,46,27,1,0,-1
19,30,3167,526,57,33,1,0,-1
19,31,3874,2933,23,38,1,0,-1
19,32,3898,232,58,41,1,0,-1
19,33,5062,160,80,31,1,0,-1
